tokenizer,family,language,token_parity,token_parity_gm,fertility,per_lang_compression,renyi
magnet,Reproduced baselines,azj_Latn,1.1461042479410488,0.9643390500467055,2.5408408408408407,3.373269800511519,0.5229024402613559
magnet,Reproduced baselines,azm_Latn,0.9733420026007803,0.8189758513196559,1.7110200971521097,3.6411442656240305,0.5733016416761695
magnet,Reproduced baselines,bam_Latn,1.1616818378846987,0.9774461284955144,1.5347172512526843,3.444926268147173,0.42417185475914565
magnet,Reproduced baselines,bba_Latn,1.0240030342436064,0.8616023499270862,1.4664028553693358,3.5220377561814917,0.5609046390576009
magnet,Reproduced baselines,ben_Beng,2.993714781100997,2.5189297337515937,5.5086739780658025,2.854895295196337,0.4271013364194049
magnet,Reproduced baselines,ben_Latn,1.0387949718248808,0.8740483757236942,1.923547707434534,3.5277124222066645,0.6107311137287985
magnet,Reproduced baselines,bos_Latn,1.103651928912007,0.9286194119088216,2.0183313515655965,3.1348595525316103,0.5971489767112211
magnet,Reproduced baselines,bre_Latn,1.121207195491981,0.943390519447653,1.6591565105837076,3.4367178094148336,0.5641568154820245
magnet,Reproduced baselines,bsk_Arab,2.488161031642826,2.093553749519905,3.7851549620837455,2.3696272850834132,0.4439640353999
magnet,Reproduced baselines,cat_Latn,1.0658051582141308,0.8967749100079765,1.7439932618139906,3.3679415903099663,0.5764497673694161
magnet,Reproduced baselines,ceb_Latn,1.1769614217598612,0.9903024628348677,1.8350933513559178,3.2850179426470647,0.5590409658126426
magnet,Reproduced baselines,ces_Latn,1.0851213697442565,0.9130276872844993,2.130531914893617,3.227101426319363,0.5961008304150732
magnet,Reproduced baselines,cja_Arab,2.725915691374079,2.2936019590272894,3.905713842093005,2.368864187761034,0.3895337692224525
magnet,Reproduced baselines,cjk_Latn,1.1269505851755526,0.9482230422844311,1.8884147448701651,3.241902108675826,0.5257967576813496
magnet,Reproduced baselines,ckb_Arab,2.817186822713481,2.370398041277788,5.406467713424145,2.2887235839027755,0.3942418885361464
magnet,Reproduced baselines,ckl_Latn,1.026522540095362,0.8637222773979369,1.7474174506548608,3.4895217521747535,0.5637016314704111
magnet,Reproduced baselines,crk_Latn,1.2362104464672736,1.040154950778424,2.80219847703267,3.5565918388479774,0.5352326046876134
magnet,Reproduced baselines,cym_Latn,1.0710067186822712,0.9011515344639265,1.6955309658603535,3.314996472650481,0.46888396813498434
magnet,Reproduced baselines,dan_Latn,1.088399436497616,0.9157858724885096,1.8590930124942155,3.13112171216542,0.5462728061860347
magnet,Reproduced baselines,deu_Latn,1.1452644126571303,0.9636324075564219,1.9756051967473596,3.3182783206706623,0.5481535273791912
magnet,Reproduced baselines,dik_Latn,1.2498374512353707,1.0516207950562515,1.7092997406446833,3.27309652829179,0.49916985566999855
magnet,Reproduced baselines,diq_Latn,1.1536085825747724,0.9706532426211752,1.9715714418001666,3.273044941091778,0.5065904206551097
magnet,Reproduced baselines,djc_Latn,0.7377275682704811,0.6207284404165427,2.3983618108155715,3.133007378648712,0.562107955400165
magnet,Reproduced baselines,dje_Latn,0.9689260944950152,0.8152602795159066,1.4042010208087947,3.547322371373102,0.6200330220288612
magnet,Reproduced baselines,dtm_Latn,1.0509319462505418,0.8842604994542442,1.7853460972017674,3.509036836812792,0.49523956380859885
magnet,Reproduced baselines,dts_Latn,1.0409893801473775,0.8758947641660481,1.7850506364396543,3.4740375170506748,0.42854912696974523
magnet,Reproduced baselines,ekk_Latn,1.0276603814477676,0.864679663997676,2.2115788246268657,3.204386401147083,0.5830681302051669
magnet,Reproduced baselines,enb_Latn,0.8399165583008236,0.7067108750407284,2.125239923224568,3.4482421521123308,0.6174560870139877
magnet,Reproduced baselines,eng_Latn,1.0,0.8414060516563999,1.6588171849721374,3.343119734501858,0.5608063258115699
magnet,Reproduced baselines,enl_Latn,1.0895643693107933,0.9167660540072902,2.5104868913857676,3.321362525830659,0.4961421820516379
magnet,Reproduced baselines,eus_Latn,1.070031426094495,0.900330917378436,2.2254338517016,3.400100076089186,0.5430803130062823
magnet,Reproduced baselines,ewo_Latn,1.0108636757693976,0.8505468141920041,1.5895458805486922,3.527770894025126,0.5800889572746918
magnet,Reproduced baselines,fao_Latn,1.0484666233203295,0.8821861618214764,1.9028911397384207,3.312507941545065,0.5239910360178918
magnet,Reproduced baselines,fin_Latn,1.113675769397486,0.937053531954142,2.5365913859064544,3.316693169970709,0.47801655595578263
magnet,Reproduced baselines,fra_Latn,1.1703511053315996,0.9847405025887647,1.7895608947804473,3.4465531358225268,0.5743954636900988
magnet,Reproduced baselines,fry_Latn,1.1186605981794537,0.9412477970577607,1.7714285714285714,3.2712400535069452,0.574230135945627
magnet,Reproduced baselines,fuc_Latn,1.077996315561335,0.9070326235766094,1.8139587892049598,3.4225588385845622,0.5929578247347156
magnet,Reproduced baselines,fuv_Latn,1.0325910273081924,0.868828339263212,1.8691153393487643,3.388016355127123,0.6103195514650466
magnet,Reproduced baselines,fvr_Latn,1.257341785869094,1.0579349876307211,2.240994688556253,3.3410842645185914,0.5155841696933691
magnet,Reproduced baselines,gax_Latn,1.1617089293454703,0.9774689234145558,2.2275844155844156,3.5252184447520456,0.5524539713057965
magnet,Reproduced baselines,gaz_Latn,1.1281426094495015,0.9492260187222531,2.197003271077345,3.524504149762139,0.5580248977662637
magnet,Reproduced baselines,gil_Latn,1.0214835283918509,0.8594824224562353,1.4181209568226267,3.7906745904463186,0.5299948969963115
magnet,Reproduced baselines,gkp_Latn,1.2184655396618984,1.0252242788063026,1.7060921022684166,3.3488940112232344,0.4233371756163485
magnet,Reproduced baselines,gla_Latn,1.169944733420026,0.9843985788031434,1.7396471156944893,3.603039621370294,0.6283258821197061
magnet,Reproduced baselines,gle_Latn,1.2304128738621587,1.035276838103563,1.80140409328891,3.404658714111579,0.5817423270040835
magnet,Reproduced baselines,glg_Latn,1.0272269180754225,0.8643149452930134,1.801453819840365,3.3961246926110964,0.5982186256988299
magnet,Reproduced baselines,guc_Latn,1.2013708279150412,1.010840684891175,2.4061313076505697,3.621481161159351,0.4942425358371125
magnet,Reproduced baselines,gug_Latn,1.0890496315561333,0.9163329505455032,2.4348273773470623,3.563956915195807,0.5797852955695638
magnet,Reproduced baselines,guz_Latn,0.9434872128305158,0.7938558505360258,2.0931602356052412,3.6311255475786415,0.5992772315784999
magnet,Reproduced baselines,gxx_Latn,1.1077156480277417,0.9320386497650326,2.0563266948300143,3.5000535920035993,0.4896078383983778
magnet,Reproduced baselines,hat_Latn,0.9476863892501083,0.7973890629874437,1.4564493296694145,3.467281290141488,0.6024477554837571
magnet,Reproduced baselines,hau_Latn,0.9717706978760294,0.8176537460152542,1.6069348624675208,3.4917017850222387,0.5997070716019691
magnet,Reproduced baselines,heh_Latn,1.0889141742522757,0.9162189759502963,1.9695217561740495,3.311822478297441,0.547343226440364
magnet,Reproduced baselines,hin_Latn,1.0588426527958388,0.8909166158143351,1.612642350222809,3.673979953837152,0.6204961257576385
magnet,Reproduced baselines,hrv_Latn,1.0684330299089726,0.8989860171549929,2.042361470740549,3.136652269501636,0.5960889078920834
magnet,Reproduced baselines,hun_Latn,1.1529312960554834,0.9700833696451402,2.4013655343640674,3.119828844749316,0.5377991223882042
magnet,Reproduced baselines,hve_Latn,1.1866601647160815,0.9984630438516914,2.155185987010431,3.3890261753008444,0.5663301171428374
magnet,Reproduced baselines,ibo_Latn,1.252736237537928,1.054059851393682,1.9757733720731498,3.2611208357694617,0.40376419224918103
magnet,Reproduced baselines,ijc_Latn,1.0739867793671434,0.9036589755584813,1.7257095594636949,3.4508188066493704,0.4706003530775475
magnet,Reproduced baselines,ilo_Latn,1.1953023407022105,1.0057346230258999,1.9565853658536585,3.273082984489782,0.5576200820914928
magnet,Reproduced baselines,ind_Latn,1.1097745990463805,0.9337710636121794,2.0983505788341357,3.3032295586060045,0.5831337742051685
magnet,Reproduced baselines,irk_Latn,0.9811985262245341,0.8255863778416638,1.7340802451402852,3.5425011017608625,0.5734796110908805
magnet,Reproduced baselines,isl_Latn,1.1161952752492414,0.9391734594249928,1.962887089090043,3.349517810146062,0.5093817112314625
magnet,Reproduced baselines,ita_Latn,1.0772919375812744,0.9064399556815329,1.8449011784355571,3.3705275120263702,0.5478839225047608
magnet,Reproduced baselines,jav_Latn,1.0948742956220199,0.9212338581394057,2.0207,3.2776925053145822,0.5715714828055886
magnet,Reproduced baselines,jmc_Latn,1.030450801907239,0.867027540658941,1.8844629409433213,3.485816422962213,0.5564272192085569
magnet,Reproduced baselines,jnj_Latn,1.037359124403988,0.8728402450144996,2.218996291145109,3.456919733393652,0.5760770204042924
magnet,Reproduced baselines,kac_Latn,1.2325530992631122,1.037077636707834,1.3424609029212158,3.526703660246033,0.5051822601761465
magnet,Reproduced baselines,kai_Latn,0.9076452102297357,0.7636981726442449,1.5833175803402646,3.376409682522362,0.5913854283974818
magnet,Reproduced baselines,kal_Latn,1.2675010836584308,1.0664830822712486,3.969624978788393,3.229374477198224,0.5175456421597906
magnet,Reproduced baselines,kam_Latn,1.2100130039011703,1.0181122640653837,2.1574727079509226,3.342927908860219,0.4784084824924345
magnet,Reproduced baselines,kea_Latn,1.0101322063285652,0.8499313513778859,1.6651482672382993,3.2941187953741284,0.6097535478816751
magnet,Reproduced baselines,kek_Latn,1.3100888599913307,1.1023166950043397,2.025720509383378,3.5275877755720315,0.5430280626005655
magnet,Reproduced baselines,khq_Latn,1.0932217165149545,0.91984336807788,1.5614069029561988,3.5147287800297673,0.6035936434242489
magnet,Reproduced baselines,khw_Arab,2.489651061985262,2.0948074700671824,4.13284763446663,2.3737806414891565,0.39840280138507805
magnet,Reproduced baselines,kin_Latn,1.0802178153446034,0.9089018069380048,2.147404136148212,3.5407247736542664,0.5926281034462422
magnet,Reproduced baselines,kmb_Latn,1.1819733420026008,0.9945195228575281,1.6672653622745337,3.2342961290293437,0.47439511661538497
magnet,Reproduced baselines,kmr_Latn,1.2032401387082792,1.0124135343050322,1.8894750276525143,3.239959951321941,0.5567260987117233
magnet,Reproduced baselines,knc_Arab,2.2273786302557435,1.8741298588273254,4.317666211532402,2.3335975570517853,0.41208270621028986
magnet,Reproduced baselines,knw_Latn,0.926229952319029,0.7793354871066498,1.3540198019801981,3.419318211972351,0.5594555400879164
magnet,Reproduced baselines,krt_Latn,0.9675173385348939,0.8140749437257535,2.0208804889090084,3.4721020362518926,0.5969582439130768
magnet,Reproduced baselines,ktu_Latn,1.3214401820546162,1.111867766082689,1.6578410713071852,3.289578275637232,0.5441517663929611
magnet,Reproduced baselines,kuj_Latn,0.8660869094061552,0.7287307668347272,2.271170787155442,3.729987576578129,0.6120881090437744
magnet,Reproduced baselines,kwy_Latn,1.058382097962722,0.8905291021906311,1.8184230124743996,3.2203288480400087,0.5641835458798413
magnet,Reproduced baselines,led_Latn,1.0246803207628956,0.8621722229031215,1.3465892908003418,3.4874359129898256,0.5473240798640854
magnet,Reproduced baselines,lgg_Latn,1.076750108365843,0.9059840573007047,1.5436150380612086,3.6765798092963906,0.6391118658205434
magnet,Reproduced baselines,lij_Latn,1.1301473775465973,0.9509128427313172,1.716707818930041,3.4093542521201754,0.5638988191824792
magnet,Reproduced baselines,lim_Latn,1.077427394885132,0.9065539302767398,1.7688133784024196,3.3055478155324844,0.6090690898693797
magnet,Reproduced baselines,lin_Latn,1.1535002167316861,0.9705620629450096,1.8366836338538521,3.2646502303505724,0.5015329767268989
magnet,Reproduced baselines,lir_Latn,0.9716623320329432,0.8175625663390886,1.6034513590844064,3.3940126693579002,0.5725284630022853
magnet,Reproduced baselines,lit_Latn,1.0871532293021238,0.9147373062126047,2.360529411764706,3.2867607311063,0.6020113783447709
magnet,Reproduced baselines,loa_Latn,1.164770264412657,0.9800447492662346,1.570958783981292,3.4323330876319247,0.6033129962294295
magnet,Reproduced baselines,loh_Latn,0.9974263112267013,0.8392405343474663,1.8192015021247159,3.526285651250435,0.606936343958378
magnet,Reproduced baselines,lug_Latn,1.0176636324230601,0.856268338871397,2.292444769925546,3.299959573762768,0.5759509218663879
magnet,Reproduced baselines,luo_Latn,1.0111345903771132,0.8507747633824181,1.615994111534465,3.4822911558588014,0.6043238345638143
magnet,Reproduced baselines,lvs_Latn,1.0823038578240138,0.9106570157041931,2.2591042750508934,3.305994350323071,0.6240518983981198
magnet,Reproduced baselines,maf_Latn,0.9656480277416558,0.8125020943118964,1.5725756639901174,3.3225312817420845,0.5810874774404855
magnet,Reproduced baselines,mam_Latn,1.245015171218032,1.047563299466881,1.9333613798906184,3.1311180838484445,0.5027911316050315
magnet,Reproduced baselines,mas_Latn,0.9555158214130905,0.8039767945904103,2.0693499178596575,3.585778575720551,0.6111823452050902
magnet,Reproduced baselines,mey_Latn,1.0600075856090159,0.8918967973331154,2.108135775862069,3.383317383626192,0.565616115628975
magnet,Reproduced baselines,mie_Latn,1.1401441265713046,0.9593241678575961,1.759994981599197,3.4096710261349097,0.5698203229643444
magnet,Reproduced baselines,min_Arab,2.6642013437364542,2.2416751334509653,4.769667281016588,2.403689661776898,0.37183441253950716
magnet,Reproduced baselines,miq_Latn,1.176040312093628,0.9895274355874599,1.7143195640154807,3.3998926917931693,0.5401698957356732
magnet,Reproduced baselines,mlt_Latn,1.253792804508019,1.054948853236297,2.497301964170084,3.038093548014423,0.5315713764037672
magnet,Reproduced baselines,mos_Latn,1.0781859557867361,0.9071921880098994,1.5367209823152368,3.384457221652753,0.5711539180645304
magnet,Reproduced baselines,mri_Latn,1.1019993498049414,0.9272289218472957,1.3690428109854604,3.8132065154381243,0.5437659895792293
magnet,Reproduced baselines,mtq_Latn,1.1920242739488511,1.0029764378218897,1.754525879256719,3.320506441616452,0.5016832451601723
magnet,Reproduced baselines,mzl_Latn,1.7197659297789336,1.4470214607484901,2.639062110251933,3.3008093822002595,0.5045377658406238
magnet,Reproduced baselines,naq_Latn,1.1737646293888166,0.9876126623879818,1.858368362357382,3.511376960787446,0.5118985294058545
magnet,Reproduced baselines,nhe_Latn,1.1577535760728217,0.9741408652345104,2.4378208784940103,3.232509835969001,0.445405736314207
magnet,Reproduced baselines,nld_Latn,1.0987754659731253,0.9245163264813684,1.7971464019851116,3.2640246789047125,0.5842752749152409
magnet,Reproduced baselines,nlv_Latn,1.2644126571304724,1.063884461500528,2.355268469923294,3.2708731519656715,0.4708199986529045
magnet,Reproduced baselines,nno_Latn,1.0659677069787603,0.896911679522225,1.822970719051149,3.144373280316322,0.535718965973788
magnet,Reproduced baselines,nso_Latn,1.3136649328131773,1.1053256243178053,1.5768080124869928,3.2060744019744094,0.5399322408892927
magnet,Reproduced baselines,nus_Latn,1.5120827915041177,1.272275611377067,1.8207737978730345,3.2172107230276996,0.4925792896380851
magnet,Reproduced baselines,nya_Latn,1.1159514521022973,0.9389683051536201,2.3608436497019714,3.2465141403180557,0.5752349615407619
magnet,Reproduced baselines,pbs_Latn,1.258208712613784,1.058664425040046,2.257363662875474,3.8557714353417385,0.5335299230075299
magnet,Reproduced baselines,pbt_Arab,2.4820383615084523,2.088402097816547,3.4909693644261544,2.4171374492594087,0.4506263578617504
magnet,Reproduced baselines,pcm_Latn,0.9456816211530126,0.7957022389783798,1.59102096627165,3.29654247102087,0.5834883556857542
magnet,Reproduced baselines,pes_Arab,2.4981848721283053,2.101987869565226,4.214488117001828,2.3149946547592357,0.4309497786408505
magnet,Reproduced baselines,plt_Latn,1.1495990463805807,0.967279594603047,1.9578296576543324,3.7275782244819284,0.5665039434450571
magnet,Reproduced baselines,pol_Latn,1.1548006068487213,0.9716562190589972,2.3063521263932474,3.0967259210772875,0.5510665223981335
magnet,Reproduced baselines,quc_Latn,1.1898298656263546,1.0011300493795359,1.9012554112554112,3.1603683737493964,0.5610480901978643
magnet,Reproduced baselines,quh_Latn,1.1559113567403554,0.9725908107396948,2.756622302623078,3.3160684959356432,0.5557344276423537
magnet,Reproduced baselines,quz_Latn,1.035543996532293,0.8713129854387254,2.693348365276212,3.4308180851663757,0.5375705744432429
magnet,Reproduced baselines,rob_Latn,1.0779150411790204,0.9069642388194853,1.9973895582329317,3.2618729093971,0.5732219536844111
magnet,Reproduced baselines,roh_Latn,1.1303912006935413,0.9511179970026897,1.7522677641525282,3.337172358108546,0.5674783287672658
magnet,Reproduced baselines,ron_Latn,1.1148677936714346,0.9380565083919638,1.8727587148448166,3.4392434290700447,0.5829970538235452
magnet,Reproduced baselines,sba_Latn,1.030938448201127,0.8674378492016863,1.504705417160933,3.407036238177942,0.5342989845478143
magnet,Reproduced baselines,scn_Latn,1.0520426961421758,0.8851950911349419,1.8571496891439503,3.448425594814964,0.5487657952689137
magnet,Reproduced baselines,sgc_Latn,0.9225455136540961,0.7762353781170184,2.033500537441777,3.359852838199205,0.5713486904214548
magnet,Reproduced baselines,sif_Latn,1.098043996532293,0.9239008636672503,1.6463969453245593,3.559166791175343,0.5155131477865369
magnet,Reproduced baselines,slk_Latn,1.1301473775465973,0.9509128427313172,2.137309150527718,3.2344976597121424,0.584892796856764
magnet,Reproduced baselines,slv_Latn,1.0684872128305158,0.8990316069930758,2.0204918032786887,3.1321598913465065,0.6090605185998296
magnet,Reproduced baselines,sme_Latn,1.2050552665799739,1.0139407938808063,2.597885761009228,3.0818717504793876,0.513106791833344
magnet,Reproduced baselines,sna_Latn,1.0650736887732986,0.8961594471938584,2.49485975377586,3.4075512726445485,0.5163572518317555
magnet,Reproduced baselines,snd_Arab,2.374322713480711,1.9977694997079145,3.50564,2.354391023219327,0.41023825064051994
magnet,Reproduced baselines,som_Latn,1.1984720416124837,1.0084016285537445,1.920552227142485,3.424223665880783,0.5738729282146474
magnet,Reproduced baselines,sot_Latn,1.168129605548331,0.982871319227369,1.5625860694353846,3.371792721092242,0.5446237975281947
magnet,Reproduced baselines,spa_Latn,1.0870448634590377,0.9146461265364393,1.7985208426714479,3.385133254824567,0.6008894421548865
magnet,Reproduced baselines,sro_Latn,1.0555104031209364,0.8881128407722421,1.7634199330134879,3.3873421551074343,0.594379702895113
magnet,Reproduced baselines,ssw_Latn,1.1030288253142608,0.9280951287708691,2.759590619493019,3.2207223801274214,0.5719202391084501
magnet,Reproduced baselines,sun_Latn,1.1162223667100128,0.9391962543440341,2.032458563535912,3.4351896138196802,0.5792668036869731
magnet,Reproduced baselines,swe_Latn,1.104708495882098,0.9295084137514364,1.9349435323147006,3.123349290034831,0.49720058664888706
magnet,Reproduced baselines,swh_Latn,1.0519343302990898,0.8851039114587764,1.9658262454434994,3.361344349175925,0.5644827250783209
magnet,Reproduced baselines,szl_Latn,1.1201506285218898,0.9425015176050381,2.196271114416233,3.162170712965088,0.5618886663696587
magnet,Reproduced baselines,tam_Latn,1.3919050715214565,1.1711573505093877,3.0140795494544173,3.29484512618837,0.4702324906287251
magnet,Reproduced baselines,taq_Latn,1.0325639358474208,0.8688055443441706,2.20159426987061,3.342798247287766,0.5255980045092691
magnet,Reproduced baselines,tda_Latn,0.8586096662332032,0.722439369179299,1.5856013608164898,3.4531157045632983,0.5741411826047322
magnet,Reproduced baselines,tel_Latn,1.1507639791937583,0.9682597761218277,2.223461055276382,3.460425784023122,0.6024388208176139
magnet,Reproduced baselines,tgl_Latn,1.2446358907672301,1.0472441706003013,1.8353307766059443,3.29198065863037,0.5211679219482749
magnet,Reproduced baselines,toc_Latn,1.3260186389250108,1.1157201074006868,2.8453668178118825,3.1654422879019375,0.417834997992364
magnet,Reproduced baselines,tpi_Latn,1.229275032509753,1.0343194515038239,1.6473642172523961,3.117883858288141,0.47935296154437407
magnet,Reproduced baselines,tpl_Latn,1.9142555266579973,1.6106661845467478,3.150481540930979,3.304092368188756,0.4593967168916175
magnet,Reproduced baselines,tsg_Latn,1.090702210663199,0.9177234406070292,1.812044288414799,3.3848156633833453,0.5556496525791157
magnet,Reproduced baselines,tsn_Latn,1.258019072388383,1.0585048606067562,1.5548114913279314,3.2482845421310063,0.5467321769722837
magnet,Reproduced baselines,tso_Latn,1.2183571738188124,1.025133099130137,1.7295592646719482,3.390873151086073,0.5538840804860957
magnet,Reproduced baselines,tsz_Latn,1.1664499349804942,0.9814580342468021,2.358715897885395,3.5185909542266,0.5331882734614725
magnet,Reproduced baselines,tur_Latn,1.104329215431296,0.9291892848848566,2.5199678536102867,3.1982438528346373,0.5123732116903624
magnet,Reproduced baselines,twi_Latn,1.0830082358040745,0.9112496835992696,1.6043021109238302,3.454923558369028,0.4867387698962813
magnet,Reproduced baselines,tzh_Latn,1.241601647160815,1.044691139667664,1.809459886291851,3.2720914275963553,0.5029835843457153
magnet,Reproduced baselines,uig_Arab,3.1689694408322495,2.6663900650304524,6.57447167266187,2.30848177578783,0.3956796316447127
magnet,Reproduced baselines,umb_Latn,1.1120231902904205,0.9356630418926162,2.1134280712593965,3.1961102099677126,0.5341275972412248
magnet,Reproduced baselines,urd_Arab,2.5021131339401816,2.105293132826229,3.4931164901664147,2.3475755855070277,0.4516051751367271
magnet,Reproduced baselines,urd_Latn,1.12275140875596,0.9446898298330131,1.570762583383869,3.610042168729594,0.5761420057743809
magnet,Reproduced baselines,uzn_Latn,1.1513599913307326,0.9687612643407386,2.500235321802565,3.202497713357046,0.5715601466703452
magnet,Reproduced baselines,ven_Latn,1.2350726051148677,1.0391975641786848,1.7321048632218845,3.4426118405042496,0.5211493480315949
magnet,Reproduced baselines,vie_Latn,1.3557108799306459,1.1407033386700685,1.7626629094751673,3.337550480500816,0.4831407095060058
magnet,Reproduced baselines,vmw_Latn,1.026332899869961,0.8635627129646472,2.351874844797616,3.6287849746870364,0.5716896614227225
magnet,Reproduced baselines,war_Latn,1.1598125270914608,0.9758732790816574,1.756997455470738,3.45802738170908,0.5544141578077526
magnet,Reproduced baselines,wlv_Latn,0.9328402687472908,0.7848974473527529,2.073028296207104,3.416160539929093,0.49284240274424923
magnet,Reproduced baselines,wol_Latn,1.0345687039445166,0.8704923683532346,1.6160812526449428,3.21754407841498,0.6056678609521783
magnet,Reproduced baselines,xho_Latn,1.068162115301257,0.8987580679645789,2.634152859433458,3.314722400397187,0.5816833289868368
magnet,Reproduced baselines,xuu_Latn,1.1561009969657563,0.9727503751729846,1.8305593685655457,3.442427005437893,0.5509870586638286
magnet,Reproduced baselines,yor_Latn,1.3399978326831383,1.1274822856260527,1.932109375,3.9221840501518592,0.46570650905099087
magnet,Reproduced baselines,yua_Latn,1.4682758994364977,1.235416227287113,1.9184778761061947,3.3287982238534037,0.5380289263772271
magnet,Reproduced baselines,zai_Latn,1.2102568270481142,1.0183174183367563,2.1572822097740003,3.2196278346617997,0.5266880161897478
magnet,Reproduced baselines,zne_Latn,1.03947225834417,0.8746182486997294,1.426462934047141,3.612721161705452,0.5211928804781727
magnet,Reproduced baselines,zsm_Latn,0.9949338968357173,0.8371434017956568,2.071815412388582,3.294429182627578,0.5905776529833111
magnet,Reproduced baselines,zul_Latn,1.1231035977459904,0.9449861637805514,2.7468857672939304,3.2815825232600786,0.5841447895578521
google/canine-s,Other,aar_Latn,0.9524217329832356,0.9539240911336819,6.910892249970688,1.002057953125749,0.5450126804422222
google/canine-s,Other,abl_Latn,1.0765501918804283,1.0782483513187584,6.798469387755102,1.001186750117774,0.5812901502899386
google/canine-s,Other,afr_Latn,1.0322763078166026,1.0339046292532663,5.576553770949721,1.0159723603421145,0.53203711247017
google/canine-s,Other,agr_Latn,1.0353140779640477,1.0369471912052053,8.120785804816222,1.0081864635705808,0.5170175529913443
google/canine-s,Other,aiq_Arab,0.8411068471015957,0.8424336162033267,4.523288147375738,1.7627537007192664,0.49020551905352305
google/canine-s,Other,als_Latn,1.0787477277317714,1.080449353581863,5.693901918976546,1.0843786260162296,0.5630096694236691
google/canine-s,Other,amh_Ethi,0.6478368006463341,0.6488587039313016,4.99788082772376,2.582389393791216,0.48512254598036003
google/canine-s,Other,ami_Latn,1.0857442940820037,1.0874569563754244,5.895244779785927,1.0055715873902695,0.5001788272382693
google/canine-s,Other,ane_Latn,1.0707655019188043,1.0724545365379385,4.037470297934564,1.3316514530764707,0.4481027542603657
google/canine-s,Other,apc_Arab,0.7628196323974955,0.7640229105802215,5.896702473145141,1.86706049650376,0.5936341591644514
google/canine-s,Other,arh_Latn,0.882746919814179,0.8841393723211269,6.461383796570077,1.0369955127901442,0.5408812871362995
google/canine-s,Other,arn_Latn,1.0321308826499698,1.0337589746917375,6.7458020910339,1.0580837072572529,0.5796247705140977
google/canine-s,Other,arz_Arab,0.7658735608967885,0.7670816563723302,5.603925277843461,1.8026502998937228,0.556101909106553
google/canine-s,Other,arz_Latn,0.9512583316501716,0.95275885464145,6.897598125366139,1.0018993158128247,0.565012754428544
google/canine-s,Other,asm_Beng,0.9483659866693598,0.9498619472510403,6.150267211568689,2.637132723331123,0.5722654273539018
google/canine-s,Other,ayr_Latn,1.0416804685922036,1.0433236242321409,8.717647058823529,1.0471988242279402,0.5025135455715519
google/canine-s,Other,ayz_Latn,0.779834376893557,0.7810644942791132,4.725083219111024,1.0014498699538443,0.5230329397742379
google/canine-s,Other,azb_Arab,0.9187315693799233,0.9201807843794665,6.490639269406393,1.8809511443491491,0.5544180160237274
google/canine-s,Other,azj_Latn,0.9742031912744901,0.9757399076826905,7.242162162162162,1.1689680244867524,0.5982897810328962
google/canine-s,Other,azm_Latn,0.98986063421531,0.9914220488073114,5.83484141346795,1.0223036869008264,0.5107109944004662
google/canine-s,Other,bak_Cyrl,1.019705110078772,1.0213136016010937,6.966990505630382,1.824356728574531,0.5808277171595352
google/canine-s,Other,bam_Latn,1.024649565744294,1.0262658566930793,4.539226914817466,1.1302378321576227,0.4861578648673096
